movie_id,keyword_id
14709,2920
9647,161174
14239,9820
690,3431
2142,182069
37244,9963
11879,169590
11347,1530
9447,11478
15856,4062
11465,4344
5552,3501
13321,163000
9556,208534
1058,12670
33472,162627
10423,5565
311,975
30874,3125
13580,2109
3989,1366
22013,178870
8619,182664
11702,9748
6917,156171
44662,1462
2057,6180
3777,11121
11177,8379
37230,10183
2017,197434
289,1628
41280,10183
9362,158070
7131,3133
16619,33720
27591,176038
2320,5422
9679,11148
803,1968
2675,11004
10823,190624
10515,1960
1277,3797
14900,155354
9319,170865
10988,1157
11516,3478
11639,5457
20544,5565
47237,3201
14703,33788
35685,162735
47735,165100
37722,2483
28758,14906
682,13132
11411,163398
439,293
5689,10792
10545,1523
9694,232281
11702,177964
5558,167310
10654,2412
43390,4344
2067,3801
11474,2987
15927,14636
118075,6038
9516,6110
26842,173259
31161,1794
4339,11064
29794,166862
9685,10183
1894,10527
8358,157524
11787,7942
14,2201
8468,5288
11368,6021
1555,107
100894,934
12146,818
14522,187056
309,1655
14369,3800
9283,155808
10061,3521
27958,1568
9400,641
11076,5600
13595,1224
30996,14819
11576,179507
27448,2679
10668,33457
8005,5774
27451,395
11516,2673
10808,216921
10998,34094
11004,14964
11131,33778
163549,7002
23916,1445
10126,796
9349,13065
935,160381
40739,14638
11285,163503
53426,10768
23303,3202
19415,2483
8288,1992
165,391
5955,6044
62677,4344
11198,949
22004,11363
36536,12544
44281,11336
8438,10909
11898,378
303693,1563
35073,14512
43039,549
10320,3030
2900,13149
2457,9673
10805,156028
268,855
9319,6300
24748,15158
9350,1262
750,198096
8973,6333
70113,233
20439,10183
12627,1664
1368,6110
43494,13097
11004,10776
11787,158199
31581,13142
70881,9673
9683,8653
1586,1533
94996,2483
10970,9253
13552,2652
32308,6075
15347,9902
36040,1155
17365,2944
9812,10776
33343,1227
38772,1197
42193,156345
16139,162335
43525,10644
8859,179431
27745,5565
1576,41645
21159,169570
11423,15127
35119,9890
766,4013
44793,9935
2665,3801
861,4565
33,802
26710,187056
16407,779
12590,255
14908,949
9475,12105
18904,191206
14684,6075
10863,388
10722,376
2749,14819
30996,9826
11974,18127
1847,9937
6106,6760
26860,12377
568,184994
31532,90
9021,1441
31587,6054
2463,9748
88863,168663
27191,291
8077,2883
616,2156
402,2250
14873,1261
22004,2987
10338,168567
10905,591
21380,189921
12312,3436
13861,167043
10345,33671
36763,3133
3472,5416
29394,9826
12590,2483
955,1308
29493,13008
9341,5178
23160,2763
3482,10663
9051,293
33364,33768
62847,188683
427,494
1600,2690
61934,159952
42193,159862
10216,10562
30331,931
19123,10941
880,791
58416,14598
4925,12670
16198,34117
38096,9673
41951,158217
924,1926
15515,2041
2567,2336
35200,818
10688,2123
1900,6782
695,1495
43595,194846
135890,2483
11023,11696
9749,1809
12149,9826
10127,12193
27545,14793
36599,9748
1648,10875
11135,5657
28384,41354
9454,2967
12278,12670
301,798
11528,170053
813,4544
14696,6977
252,987
9964,15344
884,13063
10657,798
74544,187844
38582,14544
8439,1809
2616,2604
12715,779
120,46951
6463,33672
7227,9663
11975,2852
71940,34079
37227,206850
8340,10852
9077,10124
42124,886
21309,9826
931,167008
25264,441
10668,11578
3078,11184
521,1328
2501,185702
12238,12193
2636,9748
31939,10181
4031,255
28940,9826
45145,2483
10312,11612
11826,201930
5889,441
9873,226919
11457,14964
13466,208611
36915,718
21142,14819
984,1485
15209,33451
34746,14818
11775,10911
9348,2340
27973,14872
10747,1465
11064,1003
45153,6156
620,9410
1955,170383
400,1587
2164,163347
2300,177218
238,33421
10995,156390
6470,334
10534,168683
9725,10292
12151,1336
11159,212
28963,6399
881,4408
1583,414
9051,6038
11986,5091
759,3897
687,2501
9429,2334
312,1640
4816,4950
9962,1566
28503,233450
406,1975
34614,221445
986,6140
9531,163455
6217,10968
12664,11700
24584,237
15969,9748
984,3713
36245,4426
42618,10703
41521,3180
11282,587
7454,13065
43390,41393
400,6259
39891,6152
11509,2673
11418,4325
15653,390
1368,796
24405,772
10331,1420
995,184692
14444,1009
47957,14676
50549,14768
605,2849
15516,1930
2383,6534
35614,11173
9473,161919
12493,1336
241,625
8056,1631
16636,161155
1277,5167
85673,156525
1924,9715
1089,4300
10497,2799
37498,195410
47288,13084
18989,175421
11878,1462
778,3203
5121,11724
11427,5385
10530,173823
12223,189494
627,3298
380,1872
825,14534
27945,189092
8688,9937
1499,233
10243,12617
29161,201676
1677,963
890,1605
11431,1480
37550,9727
5966,165301
19997,195402
666,158642
18172,8338
11429,226431
5544,34094
17078,10103
36709,3355
100975,1326
38348,5202
1654,5572
28,1008
171,10791
8408,6255
12120,177398
6038,11715
22733,1157
309,156181
8989,18035
2074,5498
27461,4593
11065,931
37410,14964
575,2879
583,2618
10035,167768
9051,33475
2887,188957
29723,174424
881,3737
65889,12980
11317,65
65889,6564
20457,1857
1363,158615
43002,3131
661,2660
1412,3297
19490,65
16874,3094
12230,8841
30529,9672
26648,233055
21736,192779
10728,4957
10130,8723
1371,6066
10559,2733
9323,11322
1052,4661
1405,10614
29723,165914
5622,6091
786,157722
9716,10325
8439,8038
6283,6095
2457,207583
1363,3365
16703,195402
5994,231932
11429,2483
2172,11221
988,209799
26,10144
12484,3133
9739,720
12780,158513
28580,195402
3059,13027
148478,11494
36912,3202
274,9937
30702,12425
9713,10582
621,10181
41225,33513
10731,236
1599,18047
1694,10122
66946,1480
9323,2812
9314,162331
828,1612
5255,41314
10872,157499
2493,160359
13701,164186
12599,12965
1713,2301
27007,5626
76857,8044
29884,1992
178,222423
3101,1326
32048,15106
28377,171260
79,6145
12548,6054
42797,10181
25719,12094
11005,3609
52745,10061
18603,271
63617,9840
522,18179
5842,235261
11249,6300
33253,164346
8868,1701
32044,395
10381,8250
9448,161998
10978,970
18256,178649
9663,1471
488,1627
36599,246
3063,155707
14844,206298
14462,46955
11592,6170
389,6069
9685,494
1719,2080
8810,9276
17006,4553
608,3760
12520,208517
11159,9824
21635,11322
52748,9937
42729,9401
36643,6731
12771,15160
16780,1556
18988,157096
63076,2398
3114,10322
8374,179431
839,227040
464,3737
32221,9673
31681,12617
29933,166451
1050,4652
29263,228164
19383,9937
764,161261
25562,2571
10988,207390
2360,4168
19957,1938
42245,11221
531,210009
10281,5086
40729,15001
17450,4159
36040,215414
10676,1805
53117,2150
10881,12190
31767,161216
5689,13130
11659,6078
27090,232766
16227,4585
122,606
978,4560
16437,2964
303,5600
28448,10292
34376,196899
35188,11612
10209,458
255546,187056
26933,237
766,1545
1847,703
10856,18249
9416,3543
11832,254
10943,9032
33676,255
47886,11541
1089,1669
36243,9748
48150,4721
87078,15016
25014,14900
123,611
12634,1668
549,1605
242,131
11516,8044
28200,15111
46932,1815
26331,207046
42418,18034
9980,169658
2109,11448
25319,190396
41588,10123
33468,741
31685,254
10970,12396
96196,209003
13441,1721
99008,14559
441,2171
9583,2908
16246,8241
11018,2671
13321,167700
15992,3616
618,154802
158,879
33676,2483
14441,15111
1435,570
11974,10532
16306,4565
28124,15162
11365,378
3112,33631
9529,12105
29084,18453
17889,209220
1809,171366
59820,9673
19555,10123
11976,230843
16072,14643
27430,9104
13193,186
9821,170783
13555,14819
11821,11612
18190,10092
20713,7265
48385,238586
12477,4917
539,155790
220,380
19157,155707
53113,10041
21430,209172
141,10532
45129,13059
507,1930
9208,10085
4507,931
16235,2626
5928,787
4929,2122
48706,380
1644,7172
10320,10629
11198,11931
11169,4289
9947,779
664,3338
10014,8508
19405,210295
10531,6460
23728,209778
9373,12394
10786,222340
23160,14766
13553,173919
11658,158547
9873,156208
4281,207046
2891,4924
43439,1328
955,1418
16093,9844
240177,1556
16420,497
11937,155300
17538,9663
4192,1160
28774,9951
17362,190178
11456,155816
14675,155457
20815,165259
13416,13130
15961,736
12121,159141
24226,6148
4929,378
12142,2598
38721,188994
540,11524
195,5310
13776,169152
12634,1936
13199,10211
2637,3450
10380,798
11929,703
36536,3473
2502,33779
3116,1879
10329,690
11257,8032
196,10125
1374,3861
10219,4183
5709,155493
99006,10707
1277,2565
9319,10061
10246,255
10394,1522
41820,10183
839,156866
15943,10909
56715,9714
31112,190003
36758,14659
415,853
29959,10121
25719,193305
42701,172879
16154,2340
150,15234
21991,9732
18190,6038
5558,90
1368,422
10585,15127
29107,11181
4031,3398
535,165445
10987,156075
1610,6921
16161,5572
9637,223067
81,15174
17443,9937
11676,1326
2084,11014
1677,5716
9548,2570
11000,824
36211,209987
11372,3063
8388,1701
42695,6078
11411,163455
43532,14714
26319,156273
327,441
10433,7558
11516,4474
16642,6038
15239,417
7514,2409
38219,2343
17169,1721
406,796
32023,15300
10567,181033
10564,208476
2617,12392
11446,2422
11202,11110
21413,5923
9542,9937
1978,769
10629,917
11583,159857
74395,161307
11307,572
4507,7965
6020,13160
862,165503
15158,12434
4961,17995
676,1956
6312,2483
90,12371
163676,209987
10711,1803
9943,1009
9540,184989
10576,2483
2102,14626
2665,236316
2,13072
605,1670
17664,33482
12160,75
2,240
37094,190703
9472,271
1892,10015
9739,10950
10895,6300
81048,12999
531,3028
1892,1155
11929,11925
468,2150
175,630
1834,1808
603,530
38775,41599
140207,2106
9932,2726
12236,208476
27845,10183
19760,5918
2750,2334
832,10291
12102,178364
8052,395
31911,1992
7364,168302
14583,14819
25560,11707
20197,520
5822,534
9422,8097
8810,5385
27332,7281
34106,11677
9581,6149
20980,14964
44800,10594
55,209987
53027,222174
816,3800
11586,2626
105,206738
36536,708
12227,189391
10937,10183
11861,9673
34152,10508
6878,977
8077,13194
9267,161824
54003,209140
9350,4702
10168,5608
335,6255
58102,212739
34106,191786
2762,9937
11901,75
20324,12387
35685,1610
37917,185526
21968,11578
39939,9702
33542,179431
13531,169161
571,172225
44326,187236
17832,1938
803,14536
9542,4944
1958,213
29084,171556
28504,200148
8698,3133
10047,222
18644,10229
33157,220265
1621,160478
1719,3800
29095,4375
11615,2122
1937,818
509,2562
1039,2850
26039,9748
4917,1475
5052,6212
964,10048
1091,4713
32646,6305
28528,156501
120,1262
178,13027
10671,3622
3870,173644
59189,18034
48448,5301
10297,2863
11929,516
30020,789
25389,227169
896,33485
39916,9951
12715,352
13466,209339
10428,12190
4032,170135
9360,158235
12634,184302
10772,156212
44373,2483
435,2216
14583,9826
756,3537
1374,4613
31592,233023
10490,5496
12629,2944
10687,169143
2771,175336
702,2102
2749,10688
9739,14601
678,703
42597,33632
55604,6281
21619,3298
10168,156804
5994,207317
15765,164431
854,851
9299,6259
140207,14617
11221,4966
32023,4375
31546,14536
38772,14570
44585,11034
309,236
46027,33518
9824,10183
10494,10229
91,5252
11474,9273
24918,2139
11633,679
11074,180668
35680,187056
37191,155727
43028,1936
34376,158968
8327,186
630,1308
125582,187056
29343,9704
47869,15275
10333,1482
24065,9826
36095,11242
3173,1522
53157,206850
70498,13028
5925,1968
29723,3203
505,2544
11576,15483
1213,155624
13580,2113
8386,168179
11533,1701
1994,156866
12582,7464
6917,156175
16347,818
11485,4367
9728,12339
1618,5287
9877,9955
17030,10738
38251,6092
8427,7188
10803,10718
36288,10909
10952,7928
1911,10364
9414,212
17962,9995
19425,12096
70,2660
9669,10541
11423,2620
680,11436
2978,162632
136,235601
9662,254
6317,2428
1893,6128
14181,6118
24831,4595
631,128
44326,13006
26723,164121
9464,5887
33257,4458
5175,179431
10214,5895
10218,33879
46918,9673
500,10092
32872,5609
600,5299
11220,2708
1835,3152
568,9882
13122,234403
100894,188618
10442,9826
261,531
1634,179430
11481,6432
9574,8044
14362,703
8587,11326
4993,383
9825,798
579,204009
4967,128
42795,10809
11479,90
46027,417
175,6054
25719,10594
2832,1563
34093,9772
192,186
877,947
10610,1456
9300,11402
32617,160934
938,11488
11313,170622
11153,5493
62204,4428
2841,4025
9081,6089
46932,770
1024,9713
16885,642
20379,830
132,5282
9282,200460
814,12564
2655,10112
9386,833
16198,9717
21734,2285
2841,10791
41848,3358
14709,191222
36955,4289
3780,907
11773,970
377,3030
18990,157894
15247,11134
469,1196
2172,10794
24909,6149
8388,11931
22828,2246
634,10707
19742,160198
28966,185454
36372,156731
27970,9826
3131,6092
11134,18026
9696,157714
61461,6139
12281,1897
8340,789
108,1233
11527,232990
902,2041
18647,502
44289,14964
38688,10229
12715,1454
10776,5801
23160,209911
12107,10125
27378,1501
13321,1956
12628,18179
9731,13130
8427,5362
12276,9872
11069,158279
9769,2483
2275,4595
4507,194921
16448,160529
26635,188623
4825,165540
1653,14735
10246,180340
2045,163114
10314,166235
2176,12565
9559,9777
25381,168093
19545,160198
31773,13027
28789,13140
32430,18396
12235,10909
5917,18292
10497,6373
9769,1328
27191,41585
39868,1617
36606,166323
4174,4924
16295,14819
36208,15210
24452,210234
26291,3199
52654,12969
28162,3797
7454,2652
696,15160
532,1797
364,173866
10693,1412
35583,18543
16703,180183
37722,208289
37112,11134
40156,187056
11361,9663
1073,10226
66194,34117
9358,10170
10137,977
6950,6092
11463,10397
10921,4862
10537,187844
21193,2199
17467,15365
23160,6150
2990,1332
42232,14641
15401,196228
9208,18034
10719,6230
13320,4620
42086,4433
1245,2652
63076,13059
1719,848
2501,188955
12900,2652
144982,159607
321,1329
10179,4237
18279,10889
12501,187259
397,2519
2024,526
2024,1465
3043,1829
12778,33457
20334,810
27342,591
12150,572
36536,334
430,2140
27549,208009
9844,3737
910,195402
36536,188953
11528,170057
94996,11615
813,4548
26,536
15,736
5333,1448
86404,90
8852,10138
15301,190326
13950,5918
39503,1010
12262,2766
23730,9794
51352,11728
89861,131
24099,1299
28368,2957
48864,293
13533,1566
31579,14512
40810,1930
2160,2984
43739,193607
303,11134
15875,10093
117553,10738
13122,41409
14584,155844
65015,187056
10727,1415
19827,160912
1672,1157
11564,9826
16225,161919
3082,33620
2990,1816
18972,2940
38939,1991
36658,9717
14365,572
23160,1157
25128,10183
18990,4551
144,291
18764,15016
10285,6259
10860,10181
35068,159306
47692,14676
1968,13149
6280,228611
4488,33513
27346,2863
16514,1956
9680,8651
41115,33501
31773,9673
11959,8201
2649,3883
14892,10410
10571,1605
110428,235134
35170,779
564,6956
17465,6075
9423,2213
42204,1224
16780,11546
13950,3019
2587,11001
288,18522
37094,15160
47653,10294
2604,188991
11634,190116
13821,5656
84735,10909
11236,2105
41280,10968
8838,10656
795,4116
181083,409
22033,9826
580,15098
135,2570
34086,177349
49803,10183
984,14805
1480,2286
47653,177571
344,1777
841,1475
2246,168386
22033,208244
13552,1664
100975,9840
127973,188717
11503,155701
52633,41644
31510,182677
507,14819
557,3986
26331,3342
30159,14765
14675,9929
3396,2304
1643,201200
9837,6088
2657,156282
701,15162
2669,13149
9691,178929
23916,156191
9825,195325
23160,11440
3981,168750
9366,1568
18835,6158
657,782
23303,2348
1281,5918
11481,447
2322,4967
32221,549
28026,33879
39934,158718
156235,157799
44289,156174
1891,210346
21779,11931
1770,3538
583,5066
9679,15100
2383,13088
4460,9886
575,2883
32825,4353
1398,13065
20676,14964
43340,4344
464,2318
568,226235
47474,9937
535,6735
43117,4862
62761,10183
311,739
18,14512
11597,380
70801,13014
27331,236
9716,10329
3574,12193
47724,14604
4291,233
10577,225470
32332,10183
30702,2041
10728,2867
40952,9748
15842,8508
43307,2652
14874,7312
38244,2393
10619,14731
2091,3134
4267,1228
4247,14964
1892,10527
507,9826
441,5290
8840,5331
68427,570
11228,189102
30159,3356
17130,14659
10110,170027
8867,9717
15873,13065
8691,18450
43417,9663
10249,175091
18992,2673
8413,14601
47350,11581
4507,13149
1547,155582
8913,157490
876,1965
11282,157748
43143,10988
20992,2808
1911,1964
1909,11857
928,242
50677,5600
26884,128
9507,14544
26899,9789
14677,1502
9411,483
33667,10144
12659,642
22288,1556
11634,6437
18212,187056
951,2231
1926,1418
32961,254
1591,192519
50627,173276
10176,10941
45145,4528
43029,10965
5001,740
12308,5091
401,9457
76499,582
5486,225938
9558,255
34723,170450
43802,12094
16933,11546
27029,745
769,818
34996,12105
8587,11436
12633,3045
760,236316
94996,6435
11351,4402
26983,1653
14709,155169
5608,189093
11951,1977
4480,2851
11836,204222
10147,33965
25935,10093
46978,9727
29263,1992
38985,166974
8447,7579
1924,15009
13950,738
1485,2708
11284,15127
36349,642
1682,159099
48958,6731
25166,207819
21538,10688
50173,6154
15940,739
396,5333
896,978
11357,11221
1924,83
27461,5565
11282,11492
174787,166950
20545,6163
2438,33457
53157,12193
10895,5202
37257,10909
9064,17996
39939,2993
20663,9937
11979,3760
564,487
17811,9663
9873,12371
2788,1253
3782,1438
27098,6270
808,6187
10178,160855
12159,634
2115,11933
31592,10392
15961,6083
1373,588
1923,232999
21970,3358
662,2598
13853,4428
27932,2080
33542,4640
31773,10909
705,1523
9450,6383
464,1192
22642,12438
9769,3182
6593,172428
5486,13078
11235,388
1391,2426
17487,396
10502,6271
11470,9882
39770,9673
4997,14819
1723,6078
4917,4565
27346,14837
10323,10863
25955,2106
24808,230951
16980,9673
10389,2480
43485,4344
25253,13142
8689,184402
48385,238590
201,768
70,4327
1480,5616
4780,1335
11306,177127
2321,1812
492,108
10557,458
45862,6270
1722,174375
42160,5956
2900,10364
24518,818
754,1666
12501,494
7340,10508
26936,9844
315,1930
10559,456
10461,4720
191874,208508
813,2080
23160,1938
11787,15090
29393,818
402,3303
161,3430
40683,1956
11452,3616
47951,1721
9994,212
4244,965
7096,3966
234,183953
9967,9937
145,3737
30666,10183
18995,13124
11393,1480
11347,41592
271304,165171
25430,818
152,155211
985,1852
12619,12339
26246,10322
10131,170383
10401,4728
10206,197077
138,155489
11590,6483
47955,155781
24662,12990
346,4631
56724,33490
364,417
39274,1462
21039,195537
80849,181226
1727,351
44695,9571
1577,4565
11950,168501
2501,15156
700,2295
10972,2800
664,12336
26560,14720
26246,1812
10478,6075
4997,9826
9827,12670
10635,187401
29239,9748
914,3063
759,494
21989,8508
1283,5964
8744,1562
1842,5521
527,10766
24546,1908
170,162365
2110,3452
941,234038
39872,10886
17965,208369
10882,2116
11702,159932
1923,6152
3780,2574
109,21747
850,207883
38965,212898
15370,3713
95,164889
14328,3616
11298,155818
665,6078
20213,198423
805,156174
26204,818
8961,1568
34574,242
27103,237
6114,169621
11782,374
9342,470
25858,33457
95627,207716
10213,2483
1567,3927
34282,198678
579,15097
44297,1233
1585,184559
9825,223059
118,987
9424,10508
12280,3664
33994,33705
3600,9826
12277,179431
9454,13014
29154,164253
56428,703
11475,41591
35612,10683
9280,90
9455,242
2665,2439
22178,3539
623,1332
26602,8508
18274,6362
1598,1415
9716,4344
67772,1556
925,4668
36915,6093
9570,1373
98,2280
43802,12980
28973,13084
38884,1577
11558,11448
11113,4375
21874,17972
37257,207046
115,10776
31526,5565
52959,4344
9820,18008
31592,14527
33408,9748
479,14819
15647,154937
11615,1992
38775,663
24073,10453
29904,3389
914,1453
16636,11146
94666,4663
49842,9937
20375,10410
20545,6110
967,1405
14902,1705
32456,9748
831,12405
2661,155461
47252,14512
55699,2111
363,1849
41462,195402
11562,9826
1677,727
10654,2957
10802,293
52770,612
16973,2863
670,18396
12123,3288
8051,4480
11365,8250
1725,160367
31947,196425
769,13142
17965,770
3766,155436
31592,3923
158,830
11688,4152
20815,4565
979,9748
8649,10508
14832,211677
1415,2334
10651,9663
9624,9880
23928,182677
342,1890
4437,4040
14433,18087
38621,207928
27042,2334
3586,15479
85689,1336
41020,9826
613,1956
29723,177571
10207,544
29161,5600
22073,11578
11206,1003
10215,3817
17130,13130
11004,3616
8866,3740
58372,4325
8869,162515
41940,1329
986,2200
9367,162740
479,9826
39867,4426
14433,4100
16417,165583
10803,3822
32221,206782
16314,10842
14980,3358
26535,13008
2527,207583
962,9673
80243,13130
435,2220
15263,11732
29778,5319
4547,10594
1883,208455
8536,179102
9552,9712
10989,33358
12499,6054
6038,228690
18923,237
156,380
21484,9826
27092,15363
28902,1252
13768,9720
11062,417
36536,196581
19423,1329
2118,14536
38222,3363
8649,14964
22727,12551
975,13065
211,6059
29039,11715
10014,166287
11307,2483
18801,184130
14,224279
8834,6318
2134,5455
2182,11931
859,2692
43143,1299
11237,2052
3177,2041
30996,572
502,2314
11206,164092
11319,5344
9271,4563
20540,2433
32499,11430
56724,206191
74395,1552
44004,853
22958,9713
10988,2320
28026,9748
27932,3800
42148,13059
39929,188989
11412,1453
63,222
17130,173186
11775,15160
122,14707
9087,840
54569,1936
11469,10466
1970,10541
28628,14748
1580,11440
31767,157008
10312,173339
10651,14819
46691,7856
987,736
10205,8368
10547,14760
10126,6147
23916,380
16620,164255
31064,822
12229,3090
19742,11100
699,1262
10009,167982
31923,9835
14621,6270
99006,190178
1480,7336
19155,6805
25283,1252
101,796
44465,4902
12123,1812
24066,1556
36606,11614
177,3305
32689,572
82432,18035
9552,179567
70581,9673
2074,6230
19258,161630
914,11065
36855,14626
813,3800
10102,550
22711,6593
65012,34139
41588,9887
27342,782
883,3458
27429,176792
72277,3030
39462,2492
364,848
13403,10229
5971,378
34288,11613
21544,2669
26690,5579
71140,14819
28169,8201
210092,818
9440,2946
5917,2752
12144,6854
10261,15184
19545,11100
14,2559
9003,8377
6341,3016
5765,316
26843,8077
11006,798
18690,179574
10536,41412
11360,4639
978,486
2770,13088
1587,4129
981,18053
1847,3045
8009,388
21309,572
8195,14819
14013,6732
37247,13027
22178,189422
1966,3072
11606,13063
755,797
2288,1014
36843,10183
69716,5202
2978,9964
18988,1505
14275,3616
11051,162706
521,33364
1946,4565
9456,4639
532,378
10651,9826
14621,10726
4296,206850
1716,7470
9739,12190
12490,3882
1927,184987
9835,10685
25508,238715
11030,164880
25627,189921
691,3465
1430,1419
880,187056
10599,2720
41843,2483
935,2106
18069,1019
5925,5034
9607,380
8337,174244
28026,567
21041,221290
9403,3321
98,11221
8288,13088
11521,187056
10537,4572
11123,5096
606,238179
2453,417
28046,212436
11902,6110
530,195732
36133,1252
857,6092
36536,4392
9062,171288
29723,189411
45878,12339
872,3748
31674,9714
81048,10051
43786,4410
42617,2041
27814,186815
191874,155435
71140,9826
9336,2999
1688,5726
782,1252
10239,6054
19108,155497
27609,6075
113777,10873
37636,9673
830,5600
1039,2801
3016,848
3010,10093
29107,5334
9586,736
37144,11734
12143,417
42623,213
41971,179874
507,13132
3022,155489
12308,3725
54156,2201
6471,160736
10136,156091
13787,596
9393,11064
3577,292
29450,1415
9652,1295
31442,5202
10609,11933
1727,156650
52778,90
22356,188947
483,10707
16227,155440
24066,236055
27857,818
38867,14819
9516,6147
43226,12667
6878,189092
83718,11677
44154,779
31498,234749
9453,6038
150823,185461
11815,3822
315,11034
73,11105
9458,6564
804,1691
3682,10594
1052,11488
16563,4344
14136,171068
9398,167212
26124,14819
12311,1316
666,34139
9960,170325
1373,9826
10105,13065
11185,1643
25313,437
8961,167316
4507,15300
422,887
769,14512
143750,214549
31225,824
2100,378
31682,977
9057,3278
16246,155713
633,1199
9654,9728
8067,14544
26282,195402
10014,246
12613,779
11090,1566
7227,4410
8077,193149
8413,1826
954,33705
11942,549
16328,2504
8068,502
18690,5694
10098,209173
1791,155813
23160,9887
70345,191574
51179,197999
11229,10183
16161,162225
7011,14544
57283,3099
9346,8508
9737,15483
20067,13149
1412,459
9507,14601
10019,1605
10685,3877
8869,195026
2662,9955
11516,33635
542,2697
814,3737
25300,156168
890,10794
544,194413
13201,41352
4507,208591
12540,11672
18983,223059
5255,34154
23916,41267
12528,11060
9821,2494
11137,206298
3509,2866
28121,9748
895,4463
2841,184167
1411,6150
9066,1545
29904,234213
8741,10349
1994,224121
16858,18298
43417,1560
954,470
8859,13130
24662,1691
27271,422
3023,12416
4012,2606
30330,187056
42013,6071
784,2020
42668,6917
140,237
12142,2041
17689,10291
12627,6023
20213,10048
1628,155518
11658,41586
13697,15119
594,3013
15765,164866
9699,18118
11471,378
18555,187056
47608,10049
31944,572
49981,703
11594,2638
475,2492
8386,1337
10156,1405
8198,321
8688,3045
4202,4319
47252,1440
691,3278
144,295
9476,12380
70881,2139
9317,1826
61416,194452
306,14967
1627,14872
10212,2483
146599,6984
16129,10123
7216,2041
14442,231403
3600,271
204,181322
5927,9276
23378,6415
26635,4948
26488,197508
12778,11314
12665,163552
11561,4565
11374,2571
46688,10397
36536,822
19997,13073
1843,992
34778,2285
9771,3658
11082,221385
8386,34117
36243,1299
99318,1627
402,6259
27625,5155
7008,6149
780,11001
24248,211634
2769,4344
11397,2283
25750,798
18392,6025
9373,6844
10687,169123
4499,14964
11462,18040
11314,11004
1049,1842
4806,14534
23730,11221
35073,4079
14258,10591
2251,1664
18972,156234
34327,5340
646,3266
11906,156075
8438,3859
26275,14736
344,1781
11845,3458
33,157512
29267,180397
1978,212
50031,5565
12684,258
4232,212435
2148,3017
60555,15292
23916,156195
13945,10821
22293,1419
10632,164148
17991,15219
880,6089
3064,439
18603,155395
195,110
14460,402
4307,1252
15239,157688
11878,18035
12611,966
3065,14544
17965,1014
980,160799
18674,12354
148478,14751
670,3364
34746,10183
11306,242
616,13065
43445,1422
4043,4115
8699,18298
12150,2483
23739,1938
466,1523
11132,9823
11884,6186
62422,6964
31696,9714
10242,818
8835,171176
11589,2898
9318,6716
38729,18060
9077,11100
9400,4813
770,4021
380,9935
10653,596
9705,179430
10878,157626
36647,175036
20444,14512
451,155793
8007,7973
9929,6715
20681,190150
10683,14534
23949,367
125052,378
12310,34038
18862,9866
11377,2574
26606,13142
276635,215409
196,387
112969,10093
1597,5602
783,33485
19850,4585
40353,226790
71940,187056
77223,907
84586,6054
14874,3344
2912,422
26535,191483
11610,162846
28295,10226
24559,8008
10894,209027
27352,422
33468,157959
12762,5490
25905,197951
880,4129
44373,166625
22307,33632
9267,3923
1812,2864
2436,3521
3090,4542
26378,4487
10545,160274
15037,197084
61892,195687
10937,15237
32042,207268
976,1155
43522,207928
1653,158527
10651,10391
2321,208476
11088,10051
18988,11869
1541,5522
8738,4379
153,1004
41768,10183
9942,167884
10987,10685
12153,201554
8469,3616
701,2013
9798,417
16211,9748
70709,10291
539,13112
22,167861
17352,163178
41020,174448
69903,5565
161,159355
105,10125
21252,4042
25471,478
11979,10985
14412,207268
13823,4106
10696,2276
64,736
31701,2439
14534,10235
27367,1968
25466,2964
24662,208916
9504,201885
27723,9713
7091,6262
10632,238136
51426,188114
619,1156
467,2323
470,1252
18671,195402
2182,4015
20468,928
15556,33768
9422,3836
23592,339
55613,10183
10673,3720
10907,157186
27322,572
12520,156042
7450,4565
8007,10685
46691,12422
10740,5484
14980,1992
40064,5810
988,1269
33441,173137
9037,187056
9619,208580
754,156786
29756,10183
10916,4862
1075,977
4497,6563
12257,4129
21168,9826
11503,228888
5879,5502
15244,11001
992,3430
14506,181046
692,900
29461,10235
9771,3605
9873,14819
29514,5332
49964,1842
10261,5629
9023,158265
10338,168551
14292,169220
9450,2065
244,234196
27945,4616
2293,171329
11610,175357
25221,6029
47620,10183
632,2349
8129,11061
10513,14909
22527,4048
11633,1761
1624,2251
9093,1797
74585,34094
18148,1357
881,2619
11016,236548
13132,12392
37198,170319
10872,1936
9686,2861
11091,187056
597,210184
14854,14964
3111,7464
11845,3405
26441,187056
18573,10771
9276,10508
12160,1559
14736,14534
37606,10183
10711,254
29723,6163
26723,11697
9024,612
31965,616
20348,33979
14839,15137
11356,6054
1722,174379
8691,13006
12720,190527
43786,3365
634,567
1039,1756
793,1415
142132,187056
6619,5202
27029,428
10326,4005
22023,417
29987,163132
278,4779
16437,14544
2898,167982
1712,4411
63617,219972
20482,195402
29756,12545
10020,190915
1607,3149
102,15160
1277,10144
11823,1488
1630,2426
10856,1721
9691,11148
39434,201927
5608,2035
11974,193227
44203,192044
527,11925
85255,162701
47908,163484
31948,203113
9104,818
11601,180523
37797,9673
11974,15346
5051,1009
68445,167043
927,10006
16323,14964
27973,14856
223,818
813,1279
12518,1668
43739,10229
10714,10468
12519,161216
9282,3713
609,10235
5551,172971
31911,6054
24197,1438
